,Person_ID,Person_name,Person_age,Person_gender,Person_ducation_level_ID,Assoc_stimulus,Term1,Term2,cos,Person_term_ID,Person_term_name,Person_term_age,Person_term_gender,Person_term_ducation_level_ID
314,0,enrollee,18,female,1,program,program,scientific/science,0.14363502,2,parent,40,female,2
315,0,enrollee,18,female,1,program,program,scientific/science,0.17685993,3,post-doc,34,male,3
316,0,enrollee,18,female,1,program,program,educational/education,0.35904434,0,enrollee,18,female,1
317,0,enrollee,18,female,1,program,program,educational/education,0.3998505,1,graduate,25,male,2
318,0,enrollee,18,female,1,program,program,educational/education,0.3985027,2,parent,40,female,2
319,0,enrollee,18,female,1,program,program,educational/education,0.351815,3,post-doc,34,male,3
320,0,enrollee,18,female,1,program,program,program,0.9001419,1,graduate,25,male,2
321,0,enrollee,18,female,1,program,program,program,0.7381343,2,parent,40,female,2
322,0,enrollee,18,female,1,program,program,program,0.7686816,3,post-doc,34,male,3
323,1,graduate,25,male,2,program,program,center,0.26330817,0,enrollee,18,female,1
324,1,graduate,25,male,2,program,program,center,0.23987035,1,graduate,25,male,2
325,1,graduate,25,male,2,program,program,center,0.12859365,2,parent,40,female,2
326,1,graduate,25,male,2,program,program,center,0.13959974,3,post-doc,34,male,3
327,1,graduate,25,male,2,program,program,university,0.17639479,0,enrollee,18,female,1
328,1,graduate,25,male,2,program,program,university,0.0589903,1,graduate,25,male,2
329,1,graduate,25,male,2,program,program,university,0.13441221,2,parent,40,female,2
330,1,graduate,25,male,2,program,program,university,0.10452224,3,post-doc,34,male,3
331,1,graduate,25,male,2,program,program,scientific/science,0.2116759,0,enrollee,18,female,1
332,1,graduate,25,male,2,program,program,scientific/science,0.24861272,1,graduate,25,male,2
333,1,graduate,25,male,2,program,program,scientific/science,0.15476313,2,parent,40,female,2
334,1,graduate,25,male,2,program,program,scientific/science,0.17928392,3,post-doc,34,male,3
335,1,graduate,25,male,2,program,program,educational/education,0.26768976,0,enrollee,18,female,1
336,1,graduate,25,male,2,program,program,educational/education,0.31685013,1,graduate,25,male,2
337,1,graduate,25,male,2,program,program,educational/education,0.30814046,2,parent,40,female,2
338,1,graduate,25,male,2,program,program,educational/education,0.25952634,3,post-doc,34,male,3
339,1,graduate,25,male,2,program,program,program,0.9001419,0,enrollee,18,female,1
340,1,graduate,25,male,2,program,program,program,0.6969918,2,parent,40,female,2
341,1,graduate,25,male,2,program,program,program,0.70359755,3,post-doc,34,male,3
342,2,parent,40,female,2,program,program,center,0.27049807,0,enrollee,18,female,1
343,2,parent,40,female,2,program,program,center,0.25132266,1,graduate,25,male,2
344,2,parent,40,female,2,program,program,center,0.21882708,2,parent,40,female,2
345,2,parent,40,female,2,program,program,center,0.23798135,3,post-doc,34,male,3
346,2,parent,40,female,2,program,program,university,0.28472647,0,enrollee,18,female,1
347,2,parent,40,female,2,program,program,university,0.17183381,1,graduate,25,male,2
348,2,parent,40,female,2,program,program,university,0.28211173,2,parent,40,female,2
349,2,parent,40,female,2,program,program,university,0.26414755,3,post-doc,34,male,3
350,2,parent,40,female,2,program,program,scientific/science,0.106613524,0,enrollee,18,female,1
351,2,parent,40,female,2,program,program,scientific/science,0.18822092,1,graduate,25,male,2
352,2,parent,40,female,2,program,program,scientific/science,0.14303495,2,parent,40,female,2
353,2,parent,40,female,2,program,program,scientific/science,0.18230854,3,post-doc,34,male,3
354,2,parent,40,female,2,program,program,educational/education,0.36569637,0,enrollee,18,female,1
355,2,parent,40,female,2,program,program,educational/education,0.37692887,1,graduate,25,male,2
356,2,parent,40,female,2,program,program,educational/education,0.3486989,2,parent,40,female,2
357,2,parent,40,female,2,program,program,educational/education,0.25974768,3,post-doc,34,male,3
358,2,parent,40,female,2,program,program,program,0.7381343,0,enrollee,18,female,1
359,2,parent,40,female,2,program,program,program,0.6969918,1,graduate,25,male,2
360,2,parent,40,female,2,program,program,program,0.84333086,3,post-doc,34,male,3
361,3,post-doc,34,male,3,program,program,center,0.21404508,0,enrollee,18,female,1
362,3,post-doc,34,male,3,program,program,center,0.20014854,1,graduate,25,male,2
363,3,post-doc,34,male,3,program,program,center,0.16466622,2,parent,40,female,2
364,3,post-doc,34,male,3,program,program,center,0.2057442,3,post-doc,34,male,3
365,3,post-doc,34,male,3,program,program,university,0.23551527,0,enrollee,18,female,1
366,3,post-doc,34,male,3,program,program,university,0.11690295,1,graduate,25,male,2
367,3,post-doc,34,male,3,program,program,university,0.24248026,2,parent,40,female,2
368,3,post-doc,34,male,3,program,program,university,0.19038591,3,post-doc,34,male,3
369,3,post-doc,34,male,3,program,program,scientific/science,0.08338612,0,enrollee,18,female,1
370,3,post-doc,34,male,3,program,program,scientific/science,0.13177463,1,graduate,25,male,2
371,3,post-doc,34,male,3,program,program,scientific/science,0.075608626,2,parent,40,female,2
372,3,post-doc,34,male,3,program,program,scientific/science,0.1321877,3,post-doc,34,male,3
373,3,post-doc,34,male,3,program,program,educational/education,0.31408533,0,enrollee,18,female,1
374,3,post-doc,34,male,3,program,program,educational/education,0.31028277,1,graduate,25,male,2
375,3,post-doc,34,male,3,program,program,educational/education,0.29513395,2,parent,40,female,2
376,3,post-doc,34,male,3,program,program,educational/education,0.24268465,3,post-doc,34,male,3
377,3,post-doc,34,male,3,program,program,program,0.7686816,0,enrollee,18,female,1
378,3,post-doc,34,male,3,program,program,program,0.70359755,1,graduate,25,male,2
379,3,post-doc,34,male,3,program,program,program,0.84333086,2,parent,40,female,2
